food_group,food_number,food_name,waste_rate,energy_kcal,protein_g,fat_g,fiber_g,carbohydrate_g,potassium_mg,calcium_mg,magnesium_mg,phosphorus_mg,iron_mg,zinc_mg,copper_mg,vitamin_a_ug,vitamin_d_ug,vitamin_e_mg,vitamin_k_ug,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_b6_mg,vitamin_b12_ug,folate_ug,pantothenic_mg,vitamin_c_mg,source,per_100g
4,4039,だいず　［豆腐・油揚げ類］　生揚げ,0.0,143.0,10.7,11.3,0.8,0.9,120.0,240.0,51.0,150.0,2.6,1.1,0.23,0.0,0.0,0.8,26.0,0.07,0.03,0.1,0.08,0.0,28.0,0.15,0.0,文部科学省食品成分表八訂,True
4,4113,だいず　［豆腐・油揚げ類］　絹生揚げ,0.0,103.0,7.9,7.7,1.5,2.9,260.0,34.0,120.0,130.0,1.2,0.8,0.23,0.0,,0.7,11.0,0.12,0.04,0.5,0.09,,16.0,0.13,0.0,文部科学省食品成分表八訂,True
4,4040,だいず　［豆腐・油揚げ類］　油揚げ　生,0.0,377.0,23.4,34.4,1.3,0.4,86.0,310.0,150.0,350.0,3.2,2.5,0.22,0.0,0.0,1.3,67.0,0.06,0.04,0.2,0.07,0.0,18.0,0.07,0.0,文部科学省食品成分表八訂,True
4,4084,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　生,0.0,266.0,18.2,23.4,0.9,0.0,51.0,230.0,110.0,280.0,2.5,2.1,0.16,0.0,0.0,0.9,48.0,0.04,0.02,0.1,0.04,0.0,12.0,0.04,0.0,文部科学省食品成分表八訂,True
4,4086,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　ゆで,0.0,164.0,12.4,13.8,0.6,0.3,12.0,140.0,59.0,180.0,1.6,1.4,0.07,0.0,0.0,0.5,26.0,0.01,0.01,0.0,0.01,0.0,3.0,0.02,0.0,文部科学省食品成分表八訂,True
4,4085,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　焼き,0.0,361.0,24.9,32.2,1.2,0.7,74.0,320.0,150.0,380.0,3.4,2.7,0.22,0.0,0.0,1.1,65.0,0.04,0.03,0.2,0.06,0.0,14.0,0.04,0.0,文部科学省食品成分表八訂,True
4,4095,だいず　［豆腐・油揚げ類］　油揚げ　甘煮,0.0,231.0,11.2,13.0,0.5,19.1,61.0,120.0,51.0,150.0,1.5,1.1,0.08,0.0,0.0,0.6,22.0,0.01,0.02,0.1,0.02,0.0,3.0,0.03,0.0,文部科学省食品成分表八訂,True
4,4041,だいず　［豆腐・油揚げ類］　がんもどき,0.0,223.0,15.3,17.8,1.4,1.6,80.0,270.0,98.0,200.0,3.6,1.6,0.22,0.0,0.0,1.5,43.0,0.03,0.04,0.2,0.08,0.0,21.0,0.2,0.0,文部科学省食品成分表八訂,True
4,4042,だいず　［豆腐・油揚げ類］　凍り豆腐　乾,0.0,496.0,50.5,34.1,2.5,4.2,34.0,630.0,140.0,820.0,7.5,5.2,0.57,1.0,0.0,1.9,60.0,0.02,0.02,0.0,0.02,0.1,6.0,0.1,0.0,文部科学省食品成分表八訂,True
4,4087,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮,0.0,104.0,10.7,7.3,0.5,1.1,3.0,150.0,29.0,180.0,1.7,1.2,0.09,0.0,0.0,0.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,文部科学省食品成分表八訂,True
4,4043,だいず　［豆腐・油揚げ類］　豆腐よう,0.0,183.0,9.5,8.3,0.8,19.1,38.0,160.0,52.0,190.0,1.7,1.7,0.22,0.0,0.0,0.6,18.0,0.02,0.07,0.5,0.05,0.0,7.0,0.4,0.0,文部科学省食品成分表八訂,True
4,4044,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し,0.0,121.0,14.9,4.4,0.8,6.7,140.0,70.0,65.0,150.0,2.0,1.0,0.13,3.0,0.0,0.4,12.0,0.12,0.08,0.5,0.04,0.6,11.0,0.17,0.0,文部科学省食品成分表八訂,True
4,4045,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き,0.0,133.0,16.1,4.9,0.7,7.5,150.0,100.0,73.0,170.0,2.3,1.0,0.14,0.0,0.0,0.4,10.0,0.13,0.08,0.5,0.04,0.8,17.0,0.21,0.0,文部科学省食品成分表八訂,True
4,4088,だいず　［豆腐・油揚げ類］　ろくじょう豆腐,0.0,332.0,34.7,21.5,3.2,3.8,430.0,660.0,110.0,590.0,6.1,4.6,0.73,0.0,0.0,2.5,41.0,0.1,0.06,0.5,0.11,0.0,23.0,0.14,0.0,文部科学省食品成分表八訂,True
4,4046,だいず　［納豆類］　糸引き納豆,0.0,184.0,16.5,10.0,9.5,12.1,690.0,91.0,100.0,220.0,3.3,1.9,0.6,0.0,0.0,0.5,870.0,0.13,0.3,0.6,0.24,0.0,130.0,3.63,3.0,文部科学省食品成分表八訂,True
4,4047,だいず　［納豆類］　挽きわり納豆,0.0,185.0,16.6,10.0,5.9,10.5,700.0,59.0,88.0,250.0,2.6,1.3,0.43,0.0,0.0,0.8,930.0,0.14,0.36,0.9,0.29,0.0,110.0,4.28,0.0,文部科学省食品成分表八訂,True
4,4048,だいず　［納豆類］　五斗納豆,0.0,214.0,15.3,8.1,4.9,24.0,430.0,49.0,61.0,190.0,2.2,1.1,0.31,0.0,0.0,0.6,590.0,0.08,0.35,1.1,0.19,,110.0,2.9,0.0,文部科学省食品成分表八訂,True
4,4114,だいず　［納豆類］　塩納豆,0.0,137.0,8.3,4.4,6.0,20.2,410.0,48.0,61.0,150.0,1.3,1.0,0.25,0.0,,0.5,220.0,0.06,0.11,0.5,0.13,0.0,36.0,1.3,0.0,文部科学省食品成分表八訂,True
4,4049,だいず　［納豆類］　寺納豆,0.0,248.0,18.6,8.1,7.6,31.5,1000.0,110.0,140.0,330.0,5.9,3.8,0.8,0.0,0.0,0.9,190.0,0.04,0.35,4.1,0.17,,39.0,0.81,0.0,文部科学省食品成分表八訂,True
4,4115,だいず　［納豆類］　干し納豆,0.0,357.0,33.0,16.8,17.2,29.3,1600.0,190.0,200.0,570.0,5.8,3.4,1.03,1.0,,2.6,300.0,0.11,0.22,1.5,0.32,0.0,150.0,2.64,0.0,文部科学省食品成分表八訂,True
4,4051,だいず　［その他］　おから　生,0.0,88.0,6.1,3.6,11.5,13.8,350.0,81.0,40.0,99.0,1.3,0.6,0.14,0.0,0.0,0.4,8.0,0.11,0.03,0.2,0.06,0.0,14.0,0.31,0.0,文部科学省食品成分表八訂,True
4,4089,だいず　［その他］　おから　乾燥,0.0,333.0,23.1,13.6,43.6,52.3,1300.0,310.0,150.0,380.0,4.9,2.3,0.53,0.0,0.0,1.5,30.0,0.42,0.11,0.8,0.23,0.0,53.0,1.18,0.0,文部科学省食品成分表八訂,True
4,4052,だいず　［その他］　豆乳　豆乳,0.0,43.0,3.6,2.8,0.9,2.3,190.0,15.0,25.0,49.0,1.2,0.3,0.12,0.0,0.0,0.1,4.0,0.03,0.02,0.5,0.06,0.0,28.0,0.28,0.0,文部科学省食品成分表八訂,True
4,4053,だいず　［その他］　豆乳　調製豆乳,0.0,61.0,3.2,3.6,1.1,4.8,170.0,31.0,19.0,44.0,1.2,0.4,0.12,0.0,0.0,2.2,6.0,0.07,0.02,0.2,0.05,0.0,31.0,0.24,0.0,文部科学省食品成分表八訂,True
4,4054,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー,0.0,57.0,2.2,2.2,1.0,7.8,110.0,20.0,13.0,36.0,0.3,0.2,0.07,0.0,0.0,0.3,3.0,0.02,0.02,0.4,0.03,0.0,15.0,0.12,0.0,文部科学省食品成分表八訂,True
4,4055,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく,0.0,318.0,46.3,3.0,17.8,36.7,2400.0,270.0,290.0,730.0,7.7,4.5,1.41,0.0,0.0,0.0,1.0,0.67,0.3,2.2,0.64,0.0,370.0,1.89,0.0,文部科学省食品成分表八訂,True
4,4056,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく,0.0,313.0,58.2,1.7,20.9,27.9,1300.0,280.0,220.0,750.0,9.2,3.1,0.99,0.0,0.0,0.0,0.0,0.37,0.11,0.6,0.16,0.0,210.0,0.4,0.0,文部科学省食品成分表八訂,True
4,4057,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ,0.0,335.0,79.1,3.0,4.2,7.5,190.0,57.0,58.0,840.0,9.4,2.9,1.51,0.0,0.0,0.0,0.0,0.11,0.14,0.4,0.06,0.0,270.0,0.37,0.0,文部科学省食品成分表八訂,True
4,4090,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ,0.0,335.0,79.1,3.0,4.2,7.5,260.0,890.0,58.0,840.0,9.4,2.9,1.51,0.0,0.0,0.0,0.0,0.11,0.14,0.4,0.06,0.0,270.0,0.37,0.0,文部科学省食品成分表八訂,True
4,4058,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく,0.0,365.0,59.3,5.0,5.6,25.2,270.0,70.0,55.0,630.0,8.2,2.4,1.13,0.0,0.0,0.3,2.0,0.62,0.16,0.5,0.08,0.0,170.0,0.34,0.0,文部科学省食品成分表八訂,True
4,4059,だいず　［その他］　湯葉　生,0.0,218.0,21.8,13.7,0.8,4.1,290.0,90.0,80.0,250.0,3.6,2.2,0.7,1.0,0.0,0.9,22.0,0.17,0.09,0.3,0.13,0.0,25.0,0.34,0.0,文部科学省食品成分表八訂,True
4,4060,だいず　［その他］　湯葉　干し　乾,0.0,485.0,50.4,32.1,3.0,7.2,840.0,210.0,220.0,600.0,8.3,4.9,3.27,1.0,0.0,2.4,55.0,0.35,0.12,1.4,0.32,0.0,38.0,0.55,0.0,文部科学省食品成分表八訂,True
4,4091,だいず　［その他］　湯葉　干し　湯戻し,0.0,151.0,15.7,10.6,1.2,0.1,140.0,66.0,60.0,170.0,2.6,1.6,0.57,0.0,0.0,0.7,16.0,0.05,0.01,0.1,0.03,0.0,3.0,0.12,0.0,文部科学省食品成分表八訂,True
4,4061,だいず　［その他］　金山寺みそ,0.0,247.0,6.9,3.2,3.2,50.0,190.0,33.0,54.0,130.0,1.7,0.7,0.16,0.0,0.0,0.0,16.0,0.12,0.18,2.3,0.1,0.0,34.0,0.74,0.0,文部科学省食品成分表八訂,True
4,4062,だいず　［その他］　ひしおみそ,0.0,198.0,6.5,2.7,2.8,38.8,340.0,56.0,56.0,120.0,1.9,0.9,0.32,0.0,0.0,0.6,17.0,0.11,0.27,2.6,0.08,0.0,12.0,0.36,0.0,文部科学省食品成分表八訂,True
4,4063,だいず　［その他］　テンペ,0.0,180.0,15.8,9.0,10.2,15.4,730.0,70.0,95.0,250.0,2.4,1.7,0.52,0.0,0.0,0.8,11.0,0.07,0.09,2.4,0.23,0.0,49.0,1.08,0.0,文部科学省食品成分表八訂,True
4,4064,つるあずき　全粒　乾,0.0,297.0,20.8,1.6,22.0,61.8,1400.0,280.0,230.0,320.0,11.0,3.1,0.73,2.0,0.0,0.1,50.0,0.5,0.13,2.0,0.28,0.0,210.0,0.75,3.0,文部科学省食品成分表八訂,True
4,4092,つるあずき　全粒　ゆで,0.0,132.0,9.7,1.0,13.4,27.5,370.0,130.0,77.0,120.0,3.3,1.2,0.3,1.0,0.0,0.1,24.0,0.16,0.04,0.5,0.06,0.0,48.0,0.14,0.0,文部科学省食品成分表八訂,True
4,4065,ひよこまめ　全粒　乾,0.0,336.0,20.0,5.2,16.3,61.5,1200.0,100.0,140.0,270.0,2.6,3.2,0.84,2.0,0.0,2.5,9.0,0.37,0.15,1.5,0.64,0.0,350.0,1.77,0.0,文部科学省食品成分表八訂,True
4,4066,ひよこまめ　全粒　ゆで,0.0,149.0,9.5,2.5,11.6,27.4,350.0,45.0,51.0,120.0,1.2,1.8,0.29,1.0,0.0,1.7,6.0,0.16,0.07,0.4,0.18,0.0,110.0,0.48,0.0,文部科学省食品成分表八訂,True
4,4067,ひよこまめ　全粒　フライ　味付け,0.0,366.0,18.8,10.4,21.0,62.6,690.0,73.0,110.0,370.0,4.2,2.7,0.78,0.0,0.0,1.9,23.0,0.21,0.1,0.7,0.5,0.0,100.0,0.35,0.0,文部科学省食品成分表八訂,True
4,4068,べにばないんげん　全粒　乾,0.0,273.0,17.2,1.7,26.7,61.2,1700.0,78.0,190.0,430.0,5.4,3.4,0.74,0.0,0.0,0.1,8.0,0.67,0.15,2.5,0.51,0.0,140.0,0.81,0.0,文部科学省食品成分表八訂,True
4,4069,べにばないんげん　全粒　ゆで,0.0,103.0,6.2,0.6,7.6,22.3,440.0,28.0,50.0,140.0,1.6,0.8,0.17,0.0,0.0,0.0,3.0,0.14,0.05,0.4,0.11,0.0,23.0,0.18,0.0,文部科学省食品成分表八訂,True
4,4108,やぶまめ　乾,0.0,383.0,23.4,10.1,,49.5,1700.0,55.0,63.0,230.0,2.4,1.4,0.31,,,,,,,,,,,,,文部科学省食品成分表八訂,True
4,4070,らいまめ　全粒　乾,0.0,306.0,21.9,1.8,19.6,60.8,1800.0,78.0,170.0,250.0,6.2,2.9,0.7,0.0,0.0,0.1,6.0,0.47,0.16,1.9,0.4,0.0,120.0,1.05,0.0,文部科学省食品成分表八訂,True
4,4093,らいまめ　全粒　ゆで,0.0,122.0,9.6,0.9,10.9,26.0,490.0,27.0,52.0,95.0,2.3,1.1,0.25,0.0,0.0,0.0,3.0,0.1,0.04,0.5,0.08,0.0,25.0,0.23,0.0,文部科学省食品成分表八訂,True
4,4071,りょくとう　全粒　乾,0.0,319.0,25.1,1.5,14.6,59.1,1300.0,100.0,150.0,320.0,5.9,4.0,0.91,13.0,0.0,0.3,36.0,0.7,0.22,2.1,0.52,0.0,460.0,1.66,0.0,文部科学省食品成分表八訂,True
4,4072,りょくとう　全粒　ゆで,0.0,125.0,10.2,0.6,5.2,22.5,320.0,32.0,39.0,75.0,2.2,0.8,0.21,7.0,0.0,0.2,16.0,0.19,0.06,0.4,0.05,0.0,80.0,0.34,0.0,文部科学省食品成分表八訂,True
4,4073,レンズまめ　全粒　乾,0.0,313.0,23.2,1.5,16.7,60.7,1000.0,57.0,100.0,430.0,9.0,4.8,0.95,3.0,0.0,0.8,17.0,0.52,0.17,2.5,0.55,0.0,77.0,1.58,1.0,文部科学省食品成分表八訂,True
4,4094,レンズまめ　全粒　ゆで,0.0,149.0,11.2,0.8,9.4,29.1,330.0,27.0,44.0,190.0,4.3,2.5,0.44,1.0,0.0,0.4,9.0,0.2,0.06,0.7,0.16,0.0,22.0,0.57,0.0,文部科学省食品成分表八訂,True
5,5001,アーモンド　乾,0.0,609.0,19.6,51.8,10.1,20.9,760.0,250.0,290.0,460.0,3.6,3.6,1.17,1.0,0.0,30.0,0.0,0.2,1.06,3.6,0.09,0.0,65.0,0.49,0.0,文部科学省食品成分表八訂,True
5,5002,アーモンド　フライ　味付け,0.0,626.0,21.3,55.7,10.1,17.9,760.0,240.0,270.0,490.0,3.5,3.1,0.87,1.0,0.0,22.0,0.0,0.05,1.07,4.4,0.1,0.0,49.0,0.5,0.0,文部科学省食品成分表八訂,True
5,5040,アーモンド　いり　無塩,0.0,608.0,20.3,54.1,11.0,20.7,740.0,260.0,310.0,480.0,3.7,3.7,1.19,1.0,0.0,29.0,0.0,0.03,1.04,3.9,0.08,0.0,48.0,0.26,0.0,文部科学省食品成分表八訂,True
5,5003,あさ　乾,0.0,450.0,29.9,28.3,23.0,31.7,340.0,130.0,400.0,1100.0,13.0,6.1,1.32,2.0,0.0,1.8,51.0,0.35,0.19,2.3,0.4,0.0,82.0,0.57,0.0,文部科学省食品成分表八訂,True
5,5041,あまに　いり,0.0,540.0,21.8,43.3,23.8,30.4,760.0,210.0,410.0,710.0,9.0,6.1,1.26,1.0,0.0,0.4,7.0,0.01,0.17,2.6,0.4,0.0,45.0,0.24,0.0,文部科学省食品成分表八訂,True
5,5004,えごま　乾,0.0,523.0,17.7,43.4,20.8,29.4,590.0,390.0,230.0,550.0,16.0,3.8,1.93,2.0,0.0,1.3,1.0,0.54,0.29,7.6,0.55,0.0,59.0,1.65,0.0,文部科学省食品成分表八訂,True
5,5005,カシューナッツ　フライ　味付け,0.0,591.0,19.8,47.6,6.7,26.7,590.0,38.0,240.0,490.0,4.8,5.4,1.89,1.0,0.0,0.6,28.0,0.54,0.18,0.9,0.36,0.0,63.0,1.32,0.0,文部科学省食品成分表八訂,True
5,5006,かぼちゃ　いり　味付け,35.0,590.0,26.5,51.8,7.3,12.0,840.0,44.0,530.0,1100.0,6.5,7.7,1.26,3.0,0.0,0.6,2.0,0.21,0.19,4.4,0.16,0.0,79.0,0.65,0.0,文部科学省食品成分表八訂,True
5,5007,かや　いり,0.0,629.0,8.7,64.9,18.2,22.6,470.0,58.0,200.0,300.0,3.3,3.7,0.92,6.0,0.0,8.5,3.0,0.02,0.04,1.5,0.17,0.0,55.0,0.62,2.0,文部科学省食品成分表八訂,True
5,5008,ぎんなん　生,25.0,168.0,4.7,1.6,1.6,34.8,710.0,5.0,48.0,120.0,1.0,0.4,0.25,24.0,0.0,2.5,3.0,0.28,0.08,1.2,0.07,0.0,45.0,1.27,23.0,文部科学省食品成分表八訂,True
5,5009,ぎんなん　ゆで,0.0,169.0,4.6,1.5,2.4,35.8,580.0,5.0,45.0,96.0,1.2,0.4,0.23,24.0,0.0,1.6,3.0,0.26,0.07,1.0,0.02,0.0,38.0,1.02,23.0,文部科学省食品成分表八訂,True
5,5010,（くり類）　日本ぐり　生,30.0,147.0,2.8,0.5,4.2,36.9,420.0,23.0,40.0,70.0,0.8,0.5,0.32,3.0,0.0,0.0,1.0,0.21,0.07,1.0,0.27,0.0,74.0,1.04,33.0,文部科学省食品成分表八訂,True
5,5011,（くり類）　日本ぐり　ゆで,20.0,152.0,3.5,0.6,6.6,36.7,460.0,23.0,45.0,72.0,0.7,0.6,0.37,3.0,0.0,0.0,0.0,0.17,0.08,1.0,0.26,0.0,76.0,1.06,26.0,文部科学省食品成分表八訂,True
5,5012,（くり類）　日本ぐり　甘露煮,0.0,232.0,1.8,0.4,2.8,56.8,75.0,8.0,8.0,25.0,0.6,0.1,0.15,3.0,0.0,0.0,0.0,0.07,0.03,0.3,0.03,0.0,8.0,0.18,0.0,文部科学省食品成分表八訂,True
5,5013,（くり類）　中国ぐり　甘ぐり,20.0,207.0,4.9,0.9,8.5,48.5,560.0,30.0,71.0,110.0,2.0,0.9,0.51,6.0,0.0,0.1,0.0,0.2,0.18,1.3,0.37,0.0,100.0,0.57,2.0,文部科学省食品成分表八訂,True
5,5014,くるみ　いり,0.0,713.0,14.6,68.8,7.5,11.7,540.0,85.0,150.0,280.0,2.6,2.6,1.21,2.0,0.0,1.2,7.0,0.26,0.15,1.0,0.49,0.0,91.0,0.67,0.0,文部科学省食品成分表八訂,True
5,5015,けし　乾,0.0,555.0,19.3,49.1,16.5,21.8,700.0,1700.0,350.0,820.0,23.0,5.1,1.48,0.0,0.0,1.5,0.0,1.61,0.2,1.0,0.45,0.0,180.0,0.81,0.0,文部科学省食品成分表八訂,True
5,5016,ココナッツ　ココナッツパウダー,0.0,676.0,6.1,65.8,14.1,23.7,820.0,15.0,110.0,140.0,2.8,1.4,0.8,0.0,0.0,0.0,0.0,0.03,0.03,1.0,0.09,0.0,10.0,0.25,0.0,文部科学省食品成分表八訂,True
5,5017,ごま　乾,0.0,604.0,19.8,53.8,10.8,16.5,400.0,1200.0,370.0,540.0,9.6,5.5,1.66,1.0,0.0,0.1,7.0,0.95,0.25,5.1,0.6,0.0,93.0,0.56,0.0,文部科学省食品成分表八訂,True
5,5018,ごま　いり,0.0,605.0,20.3,54.2,12.6,18.5,410.0,1200.0,360.0,560.0,9.9,5.9,1.68,1.0,0.0,0.1,12.0,0.49,0.23,5.3,0.64,0.0,150.0,0.51,0.0,文部科学省食品成分表八訂,True
5,5019,ごま　むき,0.0,570.0,19.3,54.9,13.0,18.8,400.0,62.0,340.0,870.0,6.0,5.5,1.53,0.0,0.0,0.1,1.0,1.25,0.14,5.3,0.44,0.0,83.0,0.39,0.0,文部科学省食品成分表八訂,True
5,5042,ごま　ねり,0.0,646.0,19.0,61.0,11.2,15.6,480.0,590.0,340.0,670.0,5.8,5.3,1.5,1.0,0.0,0.1,0.0,0.32,0.15,6.8,0.51,0.0,99.0,0.24,0.0,文部科学省食品成分表八訂,True
5,5020,しい　生,35.0,244.0,3.2,0.8,3.3,57.6,390.0,62.0,82.0,76.0,0.9,0.1,0.36,1.0,0.0,0.1,16.0,0.28,0.09,1.3,0.19,0.0,8.0,0.59,110.0,文部科学省食品成分表八訂,True
5,5021,すいか　いり　味付け,60.0,528.0,29.6,46.4,7.1,13.4,640.0,70.0,410.0,620.0,5.3,3.9,1.49,1.0,0.0,0.6,1.0,0.1,0.16,0.8,0.71,0.0,120.0,1.04,0.0,文部科学省食品成分表八訂,True
5,5046,チアシード　乾,0.0,446.0,19.4,33.9,36.9,34.5,760.0,570.0,360.0,820.0,7.6,5.9,1.79,0.0,0.0,0.3,1.0,0.97,0.25,9.8,0.42,0.0,84.0,0.53,1.0,文部科学省食品成分表八訂,True
5,5022,とち　蒸し,0.0,148.0,1.7,1.9,6.6,34.2,1900.0,180.0,17.0,27.0,0.4,0.5,0.44,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,文部科学省食品成分表八訂,True
5,5023,はす　未熟　生,55.0,81.0,5.9,0.5,2.6,14.9,410.0,53.0,57.0,190.0,0.6,0.8,0.22,0.0,0.0,0.6,1.0,0.18,0.09,1.4,0.16,0.0,230.0,0.85,27.0,文部科学省食品成分表八訂,True
5,5024,はす　成熟　乾,0.0,327.0,18.3,2.3,10.3,64.3,1300.0,110.0,200.0,690.0,2.9,2.8,1.12,1.0,0.0,1.0,0.0,0.44,0.11,4.2,0.6,0.0,200.0,2.58,1.0,文部科学省食品成分表八訂,True
5,5043,はす　成熟　ゆで,0.0,118.0,7.3,0.8,5.0,25.0,240.0,42.0,67.0,190.0,1.1,0.2,0.3,0.0,0.0,0.4,0.0,0.08,0.02,0.7,0.12,0.0,36.0,0.32,0.0,文部科学省食品成分表八訂,True
5,5025,（ひし類）　ひし　生,50.0,183.0,5.8,0.5,2.9,40.6,430.0,45.0,84.0,150.0,1.1,1.3,0.06,1.0,0.0,1.6,2.0,0.42,0.08,1.2,0.32,0.0,430.0,0.71,12.0,文部科学省食品成分表八訂,True
5,5047,（ひし類）　とうびし　生,50.0,122.0,2.7,0.4,8.2,31.4,470.0,27.0,49.0,140.0,0.7,0.9,0.07,0.0,,1.4,1.0,0.25,0.03,2.2,0.18,,110.0,0.36,7.0,文部科学省食品成分表八訂,True
5,5048,（ひし類）　とうびし　ゆで,45.0,120.0,2.7,0.3,5.1,30.5,410.0,25.0,45.0,130.0,0.5,0.8,0.05,0.0,,1.2,,0.19,0.03,1.9,0.12,,71.0,0.37,5.0,文部科学省食品成分表八訂,True
5,5026,ピスタチオ　いり　味付け,45.0,617.0,17.4,56.1,9.2,20.9,970.0,120.0,120.0,440.0,3.0,2.5,1.15,10.0,0.0,1.4,29.0,0.43,0.24,1.0,1.22,0.0,59.0,1.06,0.0,文部科学省食品成分表八訂,True
5,5027,ひまわり　フライ　味付け,0.0,603.0,20.1,56.3,7.9,17.2,750.0,81.0,390.0,830.0,3.6,5.0,1.81,1.0,0.0,12.0,0.0,1.72,0.25,6.7,1.18,0.0,280.0,1.66,0.0,文部科学省食品成分表八訂,True
5,5028,ブラジルナッツ　フライ　味付け,0.0,703.0,14.9,69.1,7.2,9.6,620.0,200.0,370.0,680.0,2.6,4.0,1.95,1.0,0.0,4.1,0.0,0.88,0.26,1.5,0.25,0.0,1.0,0.23,0.0,文部科学省食品成分表八訂,True
5,5029,ヘーゼルナッツ　フライ　味付け,0.0,701.0,13.6,69.3,7.4,13.9,610.0,130.0,160.0,320.0,3.0,2.0,1.64,0.0,0.0,18.0,4.0,0.26,0.28,1.0,0.39,0.0,54.0,1.07,0.0,文部科学省食品成分表八訂,True
5,5030,ペカン　フライ　味付け,0.0,716.0,9.6,73.4,7.1,13.3,370.0,60.0,120.0,270.0,2.7,3.6,0.84,4.0,0.0,1.7,4.0,0.19,0.19,0.8,0.19,0.0,43.0,1.49,0.0,文部科学省食品成分表八訂,True
5,5031,マカダミアナッツ　いり　味付け,0.0,751.0,8.3,76.7,6.2,12.2,300.0,47.0,94.0,140.0,1.3,0.7,0.33,0.0,0.0,0.0,5.0,0.21,0.09,2.1,0.21,0.0,16.0,0.5,0.0,文部科学省食品成分表八訂,True
5,5032,まつ　生,0.0,681.0,15.8,68.2,4.1,10.6,730.0,14.0,290.0,680.0,5.6,6.9,1.44,0.0,0.0,11.0,1.0,0.63,0.13,3.6,0.17,0.0,79.0,0.59,0.0,文部科学省食品成分表八訂,True
5,5033,まつ　いり,0.0,724.0,14.6,72.5,6.9,8.1,620.0,15.0,250.0,550.0,6.2,6.0,1.3,0.0,0.0,12.0,27.0,0.61,0.21,3.6,0.1,0.0,73.0,0.42,0.0,文部科学省食品成分表八訂,True
5,5034,らっかせい　大粒種　乾,30.0,572.0,25.2,47.0,8.5,19.4,740.0,49.0,170.0,380.0,1.6,2.3,0.59,1.0,0.0,11.0,0.0,0.41,0.1,20.0,0.49,0.0,76.0,2.56,0.0,文部科学省食品成分表八訂,True
5,5035,らっかせい　大粒種　いり,30.0,613.0,25.0,49.6,11.4,21.3,760.0,50.0,200.0,390.0,1.7,3.0,0.69,1.0,0.0,10.0,0.0,0.24,0.13,23.0,0.46,0.0,58.0,2.2,0.0,文部科学省食品成分表八訂,True
5,5044,らっかせい　小粒種　乾,30.0,573.0,25.4,47.5,7.4,18.8,740.0,50.0,170.0,380.0,1.6,2.3,0.59,1.0,0.0,10.0,0.0,0.85,0.1,17.0,0.46,0.0,76.0,2.56,0.0,文部科学省食品成分表八訂,True
5,5045,らっかせい　小粒種　いり,30.0,607.0,26.5,49.4,7.2,19.6,770.0,50.0,200.0,390.0,1.7,3.0,0.69,1.0,0.0,11.0,0.0,0.23,0.1,17.0,0.46,0.0,57.0,2.19,0.0,文部科学省食品成分表八訂,True
5,5036,らっかせい　バターピーナッツ,0.0,609.0,23.3,53.2,9.5,18.3,700.0,50.0,190.0,380.0,2.0,3.1,0.64,0.0,0.0,1.9,0.0,0.2,0.1,17.0,0.48,0.0,98.0,2.42,0.0,文部科学省食品成分表八訂,True
5,5037,らっかせい　ピーナッツバター,0.0,599.0,20.6,50.4,7.6,24.9,650.0,47.0,180.0,370.0,1.6,2.7,0.65,0.0,0.0,4.8,0.0,0.1,0.09,16.0,0.36,0.0,86.0,1.87,0.0,文部科学省食品成分表八訂,True
6,6001,アーティチョーク　花らい　生,75.0,39.0,2.3,0.2,8.7,11.3,430.0,52.0,50.0,61.0,0.8,0.2,0.05,1.0,0.0,0.4,2.0,0.08,0.1,1.2,0.08,0.0,81.0,0.51,15.0,文部科学省食品成分表八訂,True
6,6002,アーティチョーク　花らい　ゆで,80.0,35.0,2.1,0.1,8.6,10.8,380.0,47.0,46.0,55.0,0.7,0.2,0.05,0.0,0.0,0.4,2.0,0.07,0.08,1.1,0.06,0.0,76.0,0.51,11.0,文部科学省食品成分表八訂,True
6,6402,アイスプラント　生,0.0,5.0,0.5,0.3,0.8,1.2,260.0,18.0,11.0,24.0,0.2,0.2,0.03,100.0,,0.5,73.0,0.02,0.05,0.2,0.05,,24.0,0.1,9.0,文部科学省食品成分表八訂,True
6,6003,あさつき　葉　生,0.0,34.0,4.2,0.3,3.3,5.6,330.0,20.0,16.0,86.0,0.7,0.8,0.09,62.0,0.0,0.9,50.0,0.15,0.16,0.8,0.36,0.0,210.0,0.62,26.0,文部科学省食品成分表八訂,True
